4812.json	mostly-true	Twenty percent of housing in Portlands Pearl District is affordable.	"housing,infrastructure,taxes,urban"	tom-hughes	Metro president	Oregon	democrat	0	0	0	1	0	a guest column
4327.json	mostly-true	"Says allowing the payroll tax holiday to expire would end up costing another estimated 900,000 jobs in 2012."	taxes	jeff-merkley	U.S. Senator	Oregon	democrat	0	1	3	6	0	letter to a constituent
975.json	TRUE	"Obama's budget plan would take national debt up to about 80 percent of gross national product. ... Historically, it's been about 40 percent."	federal-budget	judd-gregg	U.S. Senator		republican	0	0	0	1	0	a Fox News interview
11772.json	FALSE	We now have driven (health care) costs down to the lowest theyve been in 50 years.	health-care	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	comments during the South Carolina Democratic presidential debate
1226.json	mostly-true	"In the 1950s, ""A lot of people got rich and they had to pay a top tax rate of 90 percent."""	taxes	michael-moore	Documentary filmmaker		none	2	5	1	6	0	in his movie "Capitalism: A Love Story"
11656.json	mostly-true	"The Charleston, S.C., shootershould have never been given a gun, but the universal background check was not fast enough."	"corrections-and-updates,guns,homeland-security"	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	an interview with George Stephanopoulos
3197.json	FALSE	Twelve judges have thrown out legal challenges to the health care law because they rejected the notion that the health care law was unconstitutional.	"health-care,supreme-court"	barack-obama	President	Illinois	democrat	70	71	160	163	9	an interview on Fox
968.json	TRUE	Warren (Buffett) still does support me.	economy	barack-obama	President	Illinois	democrat	70	71	160	163	9	a television interview
5922.json	TRUE	Says George LeMieux was one of two Republicans who voted for President Barack Obamas jobs bill.	"candidates-biography,jobs"	connie-mack	U.S. representative from Fort Myers	Florida	republican	3	3	1	3	1	a Web ad
7108.json	FALSE	A precinct in the Allen West-Patrick Murphy recount has 7 registered voters in Guatemalan community and the tally showed 900 voted!!!!!	elections	facebook-posts	Social media posting		none	14	18	15	11	36	a post on Facebook
5813.json	mostly-true	"About 230,000 people that were on unemployment when I took office are not on unemployment now."	"economy,workers"	rick-scott	Governor	Florida	republican	28	23	38	34	7	radio interview
8428.json	FALSE	Local law enforcement . . . will have access to the [Obamacare] Data Hubs treasure trove of personal info.	"criminal-justice,health-care,legal-issues,privacy"	evan-feinberg	"President, Generation Opportunity"	"Washington, D.C."	activist	0	1	0	0	0	a Providence Journal commentary
1391.json	TRUE	"During his tenure as mayor, he saw Houstons crime rates drop to the lowest levels in more than 25 years."	crime	bill-white	Former mayor of Houston	Texas	democrat	2	3	5	7	3	the biography on his campaign Web site
8489.json	FALSE	"Terry McAuliffe wants to raise your taxes $1,700 to pay for his infinite promises."	"education,state-budget,taxes"	ken-cuccinelli	Attorney General	Virginia	republican	1	10	3	2	1	a debate.
7233.json	mostly-true	"Since the federal Violence Against Women Act was adopted in 1994, cases of domestic violence have fallen by 67 percent."	"crime,criminal-justice,women"	gwen-moore	U.S. House member -- 4th District	Wisconsin	democrat	3	4	4	3	1	a letter to congressional leadership
4649.json	TRUE	Nearly half of all pregnancies in the U.S. are unintended.	"abortion,census,children,families,health-care,public-health,women"	edith-ajello	Rhode Island State Representative	Rhode Island	democrat	0	1	0	0	0	commentary piece
2032.json	FALSE	The top 1 percent pay over half of the entire revenue for this country.	taxes	trent-franks	U.S. Representative	Arizona	republican	2	1	0	0	0	an interview on MSNBC's 'The Dylan Ratigan Show'
3195.json	FALSE	Says he never said he would keep education funding the same.	"education,state-budget"	rick-scott	Governor	Florida	republican	28	23	38	34	7	talking about his budget proposal.
12497.json	TRUE	"Since 1978, college tuition nationwide has gone up something like four times the rate of inflation."	education	scott-walker	Milwaukee County Executive	Wisconsin	republican	26	41	32	40	11	a radio interview
4893.json	mostly-true	"Most of, if not all of, the [DeKalb school construction] projects always came in on or were under budget."	education	thomas-brown		Georgia	democrat	0	0	0	1	0	an interview
689.json	FALSE	(Palin) supported right-wing extremist Pat Buchanan for president in 2000.	israel	moveon			democrat	2	4	3	0	0	an e-mail.
6627.json	mostly-true	Seven presidents before (Barack Obama) -- Republicans and Democrats -- tried to expand health care to all Americans.	"health-care,history"	julian-castro	"Mayor, San Antonio"	Texas	democrat	0	0	3	3	0	"a keynote speech to the Democratic National Convention in Charlotte, N.C."
5429.json	FALSE	"While fighting a move to toughen penalties for workplace gender discrimination, state Sen. Glenn Grothman said he didnt believe women belonged in the workplace but belonged at home, cooking and cleaning and having babies."	"jobs,legal-issues,women"	christine-sinicki	State Representative 20th District	Wisconsin	democrat	0	1	0	0	0	a legislative floor speech
5852.json	FALSE	"If you put the $47 billion in revenue (raised over 10 years by the Buffett rule) into infrastructure you could create 611,000 infrastructure jobs."	"economy,federal-budget,jobs,transportation"	sheldon-whitehouse	U.S. Senator	Rhode Island	democrat	2	3	2	7	0	a speech on the floor of the U.S. Senate
599.json	TRUE	I have repeatedly said that many of the predatory loans that were made in the mortgage system did target African-American and Latino communities.	economy	barack-obama	President	Illinois	democrat	70	71	160	163	9	"a town hall in St. Petersburg, Fla."
10411.json	mostly-true	"Starting in December 2007, 1.4 million jobs were created in Texas. In that same period, the rest of the country lost 400,000 jobs."	"job-accomplishments,jobs"	rick-perry	Governor	Texas	republican	30	30	42	23	18	valedictory speech as governor to the Texas Legislature
610.json	FALSE	On using the Strategic Petroleum Reserve.	energy	barack-obama	President	Illinois	democrat	70	71	160	163	9	
7916.json	mostly-true	Immigrants are more fertile.	immigration	jeb-bush		Florida	republican	17	5	17	24	2	a speech at the Faith and Freedom Coalition Conference
1665.json	mostly-true	The proposed education changes "will not cut one teacher's pay."	education	florida-chamber-commerce		Florida	none	0	1	1	2	1	a television advertisement.
8601.json	mostly-true	Firearms homicides are down about 40 percent since Texas passed concealed-gun permit law.	"civil-rights,crime,guns"	jerry-patterson	state land commissioner	Texas	republican	1	1	1	3	0	an online campaign video
8004.json	FALSE	Upwards of 90 percent of women seeking an abortion decide not to have an abortion after seeing an ultrasound.	"abortion,children,families,health-care,women"	rachel-campos-duffy			none	0	1	0	0	0	an interview
256.json	mostly-true	If you got rid of the income tax today you'd have about as much revenue as we had 10 years ago.	taxes	ron-paul	U.S. representative	Texas	republican	5	8	8	8	3	a <i>Meet the Press</i> interview
12356.json	FALSE	Jason Kander supports [Obamas] plan to bring the remaining suspected terrorists to U.S. soil.	terrorism	roy-blunt	Senator	Missouri	republican	2	1	0	1	1	a petition against President Obama’s plan to close Guantanamo Bay
2076.json	TRUE	Have the suburbs been inundated with former residents of Atlanta housing projects? Absolutely not.	housing	barney-simms	Atlanta Housing Authority chief external affairs officer	Georgia	none	0	0	0	0	0	a letter
5276.json	TRUE	"In July 1996, Mitt Romney helped locate the missing teenage daughter of a partner at Bain Capital."	candidates-biography	chain-email			none	11	43	8	5	105	a chain e-mail and blog and Facebook posts
2824.json	TRUE	"Nobody has played clips over and over ...of President Obama (saying), If they bring a knife to the fight, well bring a gun."	"candidates-biography,pundits"	joyce-kaufman	WFTL 850 AM talk show host	Florida	talk-show-host	0	0	0	0	0	a radio show
3281.json	TRUE	"If Wisconsins governor cuts perquisites as much as he plans to do, it would still leave (workers) better off than their private sector counterparts."	"labor,pundits,state-budget,abc-news-week"	george-will	Columnist	Maryland	columnist	7	6	3	5	1	ABC's "This Week"
9596.json	FALSE	74 percent of Republicans support the Affordable Care Act.	"health-care,polls"	donna-edwards	U.S. House of Representatives	Maryland	democrat	0	1	0	0	0	a roundtable discussion on CNN's "State of the Union"
8794.json	FALSE	Says Alex Sink failed Florida homeowners by using predatory lending practices.	corporations	republican-party-florida			republican	10	6	6	6	4	a YouTube video
10449.json	mostly-true	Atmospheric conditions could push a footballs pressure down approximately one-and-a-half pounds per square inch.	sports	bill-belichick			none	0	0	0	1	0	a news conference
13223.json	FALSE	"Hillary Clinton supports unlimited abortion on demand up until the moment of birth, including partial-birth abortion, with taxpayer funding."	abortion	ted-cruz	Senator	Texas	republican	36	33	15	19	8	responding to an audience member's question at the Texas Tribune Festival.
10611.json	TRUE	"Under legislation that has cleared the Georgia House, some children who are legal refugees could obtain state scholarships to attend private schools."	"autism,children,disability,education,families,immigration,state-budget,state-finances"	associated-press	journalists		none	0	0	0	0	0	article
2060.json	mostly-true	"We went from losing 3 million jobs in the last six months of the Bush Administration, adding almost 600,000 private sector jobs in the first six months of the year."	"economy,government-efficiency,job-accomplishments"	joe-biden	U.S. senator	Delaware	democrat	11	10	21	16	4	a news conference
5235.json	mostly-true	"In the last 22 months, businesses have created more than 3 million jobs. Last year, they created the most jobs since 2005."	"corrections-and-updates,economy,jobs"	barack-obama	President	Illinois	democrat	70	71	160	163	9	the State of the Union address
12185.json	mostly-true	A college loan is the only loan in the United States that you cannot refinance when interest rates go down.	"debt,economy,education"	bill-clinton	former president	Arkansas	democrat	4	2	12	11	3	a campaign speech
1192.json	mostly-true	The House of Representatives has never passed a resolution of disapproval to condemn a member's behavior.	history	john-boehner	Speaker of the House of Representatives	Ohio	republican	13	22	11	4	2	a floor speech
10295.json	mostly-true	"We are younger than our competitors, and this is entirely because of immigration."	immigration	barack-obama	President	Illinois	democrat	70	71	160	163	9	a speech to business leaders
4655.json	TRUE	"Says 24 million people in this country cant find a full-time job, 50 million cant see a doctor when theyre sick, 47 million people need government help to feed themselves and 15 million families owe more than the value of their home."	economy	alan-grayson	U.S. House of Representatives	Florida	democrat	6	5	4	11	1	"appearance on Bill Maher show on Oct. 7, 2011"
4181.json	TRUE	President Reagan did it (raised the debt ceiling) 18 times. George W. Bush did it seven times.	"bipartisanship,federal-budget"	barack-obama	President	Illinois	democrat	70	71	160	163	9	a televised address
9031.json	FALSE	"Most young Americans right now, theyre not covered by health insurance."	health-care	barack-obama	President	Illinois	democrat	70	71	160	163	9	a Funnyordie.com "Between Two Ferns" interview with Zach Galifianakis
